FID,index,x,y,dx,dy,,
1106,a-158.4x-140.4,-158.4,-140.4,-148.9779968,-146.0939941,-9.4220032,5.6939941
1107,a-154.8x-140.4,-154.8,-140.4,-145.1300049,-146.0149994,-9.6699951,5.6149994
1108,a-151.2x-140.4,-151.2,-140.4,-141.2859955,-145.9219971,-9.9140045,5.5219971
1109,a-147.6x-140.4,-147.6,-140.4,-137.447998,-145.8269958,-10.152002,5.4269958
1110,a-144x-140.4,-144,-140.4,-133.6109924,-145.723999,-10.3890076,5.323999
1111,a-140.4x-140.4,-140.4,-140.4,-129.7769928,-145.6139984,-10.6230072,5.2139984
1112,a-136.8x-140.4,-136.8,-140.4,-125.9459991,-145.4989929,-10.8540009,5.0989929
1113,a-133.2x-140.4,-133.2,-140.4,-122.1179962,-145.3760071,-11.0820038,4.9760071
1114,a-129.6x-140.4,-129.6,-140.4,-118.2919998,-145.2489929,-11.3080002,4.8489929
1115,a-126x-140.4,-126,-140.4,-114.4660034,-145.1199951,-11.5339966,4.7199951
1116,a-122.4x-140.4,-122.4,-140.4,-110.6389999,-145.0039978,-11.7610001,4.6039978
1117,a-118.8x-140.4,-118.8,-140.4,-106.8280029,-144.8529968,-11.9719971,4.4529968
1118,a-115.2x-140.4,-115.2,-140.4,-103.0019989,-144.6730042,-12.1980011,4.2730042
1119,a-111.6x-140.4,-111.6,-140.4,-99.1881027,-144.5110016,-12.4118973,4.1110016
1120,a-108x-140.4,-108,-140.4,-95.3833008,-144.3350067,-12.6166992,3.9350067
1121,a-104.4x-140.4,-104.4,-140.4,-91.5848007,-144.1519928,-12.8151993,3.7519928
1122,a-100.8x-140.4,-100.8,-140.4,-87.7940979,-143.9799957,-13.0059021,3.5799957
1123,a-97.2x-140.4,-97.2,-140.4,-84.0074005,-143.7870026,-13.1925995,3.3870026
1124,a-93.6x-140.4,-93.6,-140.4,-80.2254028,-143.5809937,-13.3745972,3.1809937
1125,a-90x-140.4,-90,-140.4,-76.4451981,-143.3800049,-13.5548019,2.9800049
1126,a-86.4x-140.4,-86.4,-140.4,-72.6648026,-143.128006,-13.7351974,2.728006
1127,a-82.8x-140.4,-82.8,-140.4,-68.8852997,-142.9120026,-13.9147003,2.5120026
1128,a-79.2x-140.4,-79.2,-140.4,-65.1179962,-142.6970062,-14.0820038,2.2970062
1129,a-75.6x-140.4,-75.6,-140.4,-61.3563995,-142.4600067,-14.2436005,2.0600067
1130,a-72x-140.4,-72,-140.4,-57.6004982,-142.2109985,-14.3995018,1.8109985
1131,a-68.4x-140.4,-68.4,-140.4,-53.8510017,-141.9550018,-14.5489983,1.5550018
1132,a-64.8x-140.4,-64.8,-140.4,-50.1092987,-141.6970062,-14.6907013,1.2970062
1133,a-61.2x-140.4,-61.2,-140.4,-46.3740997,-141.4120026,-14.8259003,1.0120026
1134,a-57.6x-140.4,-57.6,-140.4,-42.6455994,-141.1170044,-14.9544006,0.7170044
1135,a-54x-140.4,-54,-140.4,-38.9258995,-140.8249969,-15.0741005,0.4249969
1136,a-50.4x-140.4,-50.4,-140.4,-35.2182007,-140.5149994,-15.1817993,0.1149994
1137,a-46.8x-140.4,-46.8,-140.4,-31.5223999,-140.1920013,-15.2776001,-0.2079987
1138,a-43.2x-140.4,-43.2,-140.4,-27.8402004,-139.8670044,-15.3597996,-0.5329956
1139,a-39.6x-140.4,-39.6,-140.4,-24.1709003,-139.5240021,-15.4290997,-0.8759979
1140,a-36x-140.4,-36,-140.4,-20.5193005,-139.1710052,-15.4806995,-1.2289948
1141,a-32.4x-140.4,-32.4,-140.4,-16.8824005,-138.8099976,-15.5175995,-1.5900024
1142,a-28.8x-140.4,-28.8,-140.4,-13.2650995,-138.4409943,-15.5349005,-1.9590057
1143,a-25.2x-140.4,-25.2,-140.4,-9.66467,-138.0749969,-15.53533,-2.3250031
1144,a-21.6x-140.4,-21.6,-140.4,-6.0836701,-137.701004,-15.5163299,-2.698996
1145,a-18x-140.4,-18,-140.4,-2.52156,-137.3209991,-15.47844,-3.0790009
1146,a-14.4x-140.4,-14.4,-140.4,1.02056,-136.9409943,-15.42056,-3.4590057
1147,a-10.8x-140.4,-10.8,-140.4,4.5427499,-136.5709991,-15.3427499,-3.8290009
1148,a-7.2x-140.4,-7.2,-140.4,8.0458202,-136.1970062,-15.2458202,-4.2029938
1149,a-3.6x-140.4,-3.6,-140.4,11.5283003,-135.8249969,-15.1283003,-4.5750031
1150,a0x-140.4,0,-140.4,14.9919004,-135.4620056,-14.9919004,-4.9379944
1151,a3.6x-140.4,3.6,-140.4,18.4377003,-135.0930023,-14.8377003,-5.3069977
1152,a7.2x-140.4,7.2,-140.4,21.8642006,-134.720993,-14.6642006,-5.679007
1153,a10.8x-140.4,10.8,-140.4,25.2728004,-134.3699951,-14.4728004,-6.0300049
1154,a14.4x-140.4,14.4,-140.4,28.6653004,-134.0370026,-14.2653004,-6.3629974
1155,a18x-140.4,18,-140.4,32.0429993,-133.7070007,-14.0429993,-6.6929993
1156,a21.6x-140.4,21.6,-140.4,35.4017982,-133.3820038,-13.8017982,-7.0179962
1157,a25.2x-140.4,25.2,-140.4,38.7450981,-133.0679932,-13.5450981,-7.3320068
1158,a28.8x-140.4,28.8,-140.4,42.0791016,-132.7709961,-13.2791016,-7.6290039
1159,a32.4x-140.4,32.4,-140.4,45.398201,-132.4869995,-12.998201,-7.9130005
1160,a36x-140.4,36,-140.4,48.7016983,-132.2100067,-12.7016983,-8.1899933
1161,a39.6x-140.4,39.6,-140.4,51.9947014,-131.9409943,-12.3947014,-8.4590057
1162,a43.2x-140.4,43.2,-140.4,55.2794991,-131.6880035,-12.0794991,-8.7119965
1163,a46.8x-140.4,46.8,-140.4,58.5527992,-131.4550018,-11.7527992,-8.9449982
1164,a50.4x-140.4,50.4,-140.4,61.8151016,-131.2319946,-11.4151016,-9.1680054
1165,a54x-140.4,54,-140.4,65.069397,-131.0149994,-11.069397,-9.3850006
1166,a57.6x-140.4,57.6,-140.4,68.3171005,-130.8119965,-10.7171005,-9.5880035
1167,a61.2x-140.4,61.2,-140.4,71.5554962,-130.6239929,-10.3554962,-9.7760071
1168,a64.8x-140.4,64.8,-140.4,74.7881012,-130.4550018,-9.9881012,-9.9449982
1169,a68.4x-140.4,68.4,-140.4,78.0162964,-130.3070068,-9.6162964,-10.0929932
1170,a72x-140.4,72,-140.4,81.2363968,-130.1699982,-9.2363968,-10.2300018
1171,a75.6x-140.4,75.6,-140.4,84.450798,-130.0449982,-8.850798,-10.3550018
1172,a79.2x-140.4,79.2,-140.4,87.6649017,-129.9349976,-8.4649017,-10.4650024
1173,a82.8x-140.4,82.8,-140.4,90.8746033,-129.8419952,-8.0746033,-10.5580048
1174,a86.4x-140.4,86.4,-140.4,94.0780029,-129.7660065,-7.6780029,-10.6339935
1175,a90x-140.4,90,-140.4,97.2795029,-129.7039948,-7.2795029,-10.6960052
1176,a93.6x-140.4,93.6,-140.4,100.4840012,-129.6569977,-6.8840012,-10.7430023
1177,a97.2x-140.4,97.2,-140.4,103.685997,-129.6239929,-6.485997,-10.7760071
1178,a100.8x-140.4,100.8,-140.4,106.8850021,-129.6100006,-6.0850021,-10.7899994
1179,a104.4x-140.4,104.4,-140.4,110.0849991,-129.6100006,-5.6849991,-10.7899994
1180,a108x-140.4,108,-140.4,113.288002,-129.6269989,-5.288002,-10.7730011
1181,a111.6x-140.4,111.6,-140.4,116.4950027,-129.6609955,-4.8950027,-10.7390045
1182,a115.2x-140.4,115.2,-140.4,119.7040024,-129.7109985,-4.5040024,-10.6890015
1183,a118.8x-140.4,118.8,-140.4,122.9150009,-129.779007,-4.1150009,-10.620993
1184,a122.4x-140.4,122.4,-140.4,126.1340027,-129.8630066,-3.7340027,-10.5369934
1185,a126x-140.4,126,-140.4,129.3609924,-129.9640045,-3.3609924,-10.4359955
1186,a129.6x-140.4,129.6,-140.4,132.5930023,-130.0829926,-2.9930023,-10.3170074
1187,a133.2x-140.4,133.2,-140.4,135.8359985,-130.2180023,-2.6359985,-10.1819977
1188,a136.8x-140.4,136.8,-140.4,139.0890045,-130.3650055,-2.2890045,-10.0349945
1189,a140.4x-140.4,140.4,-140.4,142.352005,-130.5209961,-1.952005,-9.8790039
1190,a144x-140.4,144,-140.4,145.6309967,-130.6970062,-1.6309967,-9.7029938
1191,a147.6x-140.4,147.6,-140.4,148.9290009,-130.8959961,-1.3290009,-9.5040039
1192,a151.2x-140.4,151.2,-140.4,152.2369995,-131.1049957,-1.0369995,-9.2950043
1193,a154.8x-140.4,154.8,-140.4,155.5540009,-131.3110046,-0.7540009,-9.0889954
1194,a158.4x-140.4,158.4,-140.4,158.8990021,-131.526001,-0.4990021,-8.873999
1195,a162x-140.4,162,-140.4,162.2700043,-131.7550049,-0.2700043,-8.6449951
1196,a165.6x-140.4,165.6,-140.4,165.6459961,-131.9909973,-0.0459961,-8.4090027
1197,a169.2x-140.4,169.2,-140.4,169.0350037,-132.2290039,0.1649963,-8.1709961
1198,a172.8x-140.4,172.8,-140.4,172.4600067,-132.4689941,0.3399933,-7.9310059
1199,a176.4x-140.4,176.4,-140.4,175.9080048,-132.7079926,0.4919952,-7.6920074
1200,a-180x-136.8,-180,-136.8,-172.0579987,-143.098999,-7.9420013,6.298999
1201,a-176.4x-136.8,-176.4,-136.8,-168.1950073,-143.0579987,-8.2049927,6.2579987
1202,a-172.8x-136.8,-172.8,-136.8,-164.3280029,-143.0099945,-8.4719971,6.2099945
1203,a-169.2x-136.8,-169.2,-136.8,-160.4649963,-142.9550018,-8.7350037,6.1550018
1204,a-165.6x-136.8,-165.6,-136.8,-156.6040039,-142.8910065,-8.9959961,6.0910065
1205,a-162x-136.8,-162,-136.8,-152.7449951,-142.8179932,-9.2550049,6.0179932
1206,a-158.4x-136.8,-158.4,-136.8,-148.8869934,-142.7369995,-9.5130066,5.9369995
1207,a-154.8x-136.8,-154.8,-136.8,-145.0319977,-142.6569977,-9.7680023,5.8569977
1208,a-151.2x-136.8,-151.2,-136.8,-141.1799927,-142.5579987,-10.0200073,5.7579987
1209,a-147.6x-136.8,-147.6,-136.8,-137.3339996,-142.4620056,-10.2660004,5.6620056
1210,a-144x-136.8,-144,-136.8,-133.4909973,-142.3560028,-10.5090027,5.5560028
1211,a-140.4x-136.8,-140.4,-136.8,-129.6499939,-142.2350006,-10.7500061,5.4350006
1212,a-136.8x-136.8,-136.8,-136.8,-125.8119965,-142.1130066,-10.9880035,5.3130066
1213,a-133.2x-136.8,-133.2,-136.8,-121.9789963,-141.9940033,-11.2210037,5.1940033
1214,a-129.6x-136.8,-129.6,-136.8,-118.1490021,-141.8609924,-11.4509979,5.0609924
1215,a-126x-136.8,-126,-136.8,-114.3280029,-141.7449951,-11.6719971,4.9449951
1216,a-122.4x-136.8,-122.4,-136.8,-110.4909973,-141.6970062,-11.9090027,4.8970062
1217,a-118.8x-136.8,-118.8,-136.8,-106.6449966,-141.5189972,-12.1550034,4.7189972
1218,a-115.2x-136.8,-115.2,-136.8,-102.8199997,-141.2830048,-12.3800003,4.4830048
1219,a-111.6x-136.8,-111.6,-136.8,-99.0039978,-141.0970001,-12.5960022,4.2970001
1220,a-108x-136.8,-108,-136.8,-95.1933975,-140.9210052,-12.8066025,4.1210052
1221,a-104.4x-136.8,-104.4,-136.8,-91.3891983,-140.7400055,-13.0108017,3.9400055
1222,a-100.8x-136.8,-100.8,-136.8,-87.5923004,-140.5540009,-13.2076996,3.7540009
1223,a-97.2x-136.8,-97.2,-136.8,-83.7988968,-140.3609924,-13.4011032,3.5609924
1224,a-93.6x-136.8,-93.6,-136.8,-80.0080032,-140.1600037,-13.5919968,3.3600037
1225,a-90x-136.8,-90,-136.8,-76.2201004,-139.970993,-13.7798996,3.170993
1226,a-86.4x-136.8,-86.4,-136.8,-72.4301987,-139.6730042,-13.9698013,2.8730042
1227,a-82.8x-136.8,-82.8,-136.8,-68.6463013,-139.4320068,-14.1536987,2.6320068
1228,a-79.2x-136.8,-79.2,-136.8,-64.8686981,-139.2400055,-14.3313019,2.4400055
1229,a-75.6x-136.8,-75.6,-136.8,-61.1002998,-139.0160065,-14.4997002,2.2160065
1230,a-72x-136.8,-72,-136.8,-57.3334999,-138.7669983,-14.6665001,1.9669983
1231,a-68.4x-136.8,-68.4,-136.8,-53.5728989,-138.5010071,-14.8271011,1.7010071
1232,a-64.8x-136.8,-64.8,-136.8,-49.8189011,-138.223999,-14.9810989,1.423999
1233,a-61.2x-136.8,-61.2,-136.8,-46.0723,-137.9369965,-15.1277,1.1369965
1234,a-57.6x-136.8,-57.6,-136.8,-42.3325005,-137.6340027,-15.2674995,0.8340027
1235,a-54x-136.8,-54,-136.8,-38.6012993,-137.3280029,-15.3987007,0.5280029
1236,a-50.4x-136.8,-50.4,-136.8,-34.8805008,-137.0119934,-15.5194992,0.2119934
1237,a-46.8x-136.8,-46.8,-136.8,-31.1734009,-136.6660004,-15.6265991,-0.1339996
1238,a-43.2x-136.8,-43.2,-136.8,-27.4806995,-136.3179932,-15.7193005,-0.4820068
1239,a-39.6x-136.8,-39.6,-136.8,-23.8013,-135.9700012,-15.7987,-0.8299988
1240,a-36x-136.8,-36,-136.8,-20.1403008,-135.602005,-15.8596992,-1.197995
1241,a-32.4x-136.8,-32.4,-136.8,-16.4946995,-135.2250061,-15.9053005,-1.5749939
1242,a-28.8x-136.8,-28.8,-136.8,-12.8710003,-134.8300018,-15.9289997,-1.9699982
1243,a-25.2x-136.8,-25.2,-136.8,-9.2651396,-134.4400024,-15.9348604,-2.3599976
1244,a-21.6x-136.8,-21.6,-136.8,-5.6799798,-134.0500031,-15.9200202,-2.7499969
1245,a-18x-136.8,-18,-136.8,-2.1157801,-133.6519928,-15.8842199,-3.1480072
1246,a-14.4x-136.8,-14.4,-136.8,1.42758,-133.25,-15.82758,-3.55
1247,a-10.8x-136.8,-10.8,-136.8,4.9491601,-132.8529968,-15.7491601,-3.9470032
1248,a-7.2x-136.8,-7.2,-136.8,8.45049,-132.4570007,-15.65049,-4.3429993
1249,a-3.6x-136.8,-3.6,-136.8,11.9292002,-132.0529938,-15.5292002,-4.7470062
1250,a0x-136.8,0,-136.8,15.3879004,-131.6670074,-15.3879004,-5.1329926
1251,a3.6x-136.8,3.6,-136.8,18.8276005,-131.2890015,-15.2276005,-5.5109985
1252,a7.2x-136.8,7.2,-136.8,22.2472,-130.9069977,-15.0472,-5.8930023
1253,a10.8x-136.8,10.8,-136.8,25.6473007,-130.5330048,-14.8473007,-6.2669952
1254,a14.4x-136.8,14.4,-136.8,29.0296993,-130.1820068,-14.6296993,-6.6179932
1255,a18x-136.8,18,-136.8,32.3964996,-129.8430023,-14.3964996,-6.9569977
1256,a21.6x-136.8,21.6,-136.8,35.7448997,-129.5079956,-14.1448997,-7.2920044
1257,a25.2x-136.8,25.2,-136.8,39.0784988,-129.1790009,-13.8784988,-7.6209991
1258,a28.8x-136.8,28.8,-136.8,42.3974991,-128.8619995,-13.5974991,-7.9380005
1259,a32.4x-136.8,32.4,-136.8,45.7066994,-128.5599976,-13.3066994,-8.2400024
1260,a36x-136.8,36,-136.8,48.9966011,-128.2700043,-12.9966011,-8.5299957
1261,a39.6x-136.8,39.6,-136.8,52.2747993,-127.9850006,-12.6747993,-8.8149994
1262,a43.2x-136.8,43.2,-136.8,55.5457993,-127.7149963,-12.3457993,-9.0850037
1263,a46.8x-136.8,46.8,-136.8,58.8056984,-127.4680023,-12.0056984,-9.3319977
1264,a50.4x-136.8,50.4,-136.8,62.0522995,-127.2399979,-11.6522995,-9.5600021
1265,a54x-136.8,54,-136.8,65.2926025,-127.0230026,-11.2926025,-9.7769974
1266,a57.6x-136.8,57.6,-136.8,68.5254974,-126.8160019,-10.9254974,-9.9839981
1267,a61.2x-136.8,61.2,-136.8,71.7488022,-126.6240005,-10.5488022,-10.1759995
1268,a64.8x-136.8,64.8,-136.8,74.9657974,-126.4459991,-10.1657974,-10.3540009
1269,a68.4x-136.8,68.4,-136.8,78.1781006,-126.288002,-9.7781006,-10.511998
1270,a72x-136.8,72,-136.8,81.3826981,-126.1449966,-9.3826981,-10.6550034
1271,a75.6x-136.8,75.6,-136.8,84.5809021,-126.0139999,-8.9809021,-10.7860001
1272,a79.2x-136.8,79.2,-136.8,87.7792969,-125.8990021,-8.5792969,-10.9009979
1273,a82.8x-136.8,82.8,-136.8,90.9730988,-125.8010025,-8.1730988,-10.9989975
1274,a86.4x-136.8,86.4,-136.8,94.1593018,-125.7229996,-7.7593018,-11.0770004
1275,a90x-136.8,90,-136.8,97.3451004,-125.6650009,-7.3451004,-11.1349991
1276,a93.6x-136.8,93.6,-136.8,100.5319977,-125.6190033,-6.9319977,-11.1809967
1277,a97.2x-136.8,97.2,-136.8,103.7180023,-125.5889969,-6.5180023,-11.2110031
1278,a100.8x-136.8,100.8,-136.8,106.8990021,-125.5759964,-6.0990021,-11.2240036
1279,a104.4x-136.8,104.4,-136.8,110.0820007,-125.5800018,-5.6820007,-11.2199982
1280,a108x-136.8,108,-136.8,113.2679977,-125.5970001,-5.2679977,-11.2029999
1281,a111.6x-136.8,111.6,-136.8,116.4570007,-125.6330032,-4.8570007,-11.1669968
1282,a115.2x-136.8,115.2,-136.8,119.6480026,-125.6880035,-4.4480026,-11.1119965
1283,a118.8x-136.8,118.8,-136.8,122.8420029,-125.762001,-4.0420029,-11.037999
1284,a122.4x-136.8,122.4,-136.8,126.0429993,-125.8529968,-3.6429993,-10.9470032
1285,a126x-136.8,126,-136.8,129.2519989,-125.9589996,-3.2519989,-10.8410004
1286,a129.6x-136.8,129.6,-136.8,132.4669952,-126.0879974,-2.8669952,-10.7120026
1287,a133.2x-136.8,133.2,-136.8,135.6929932,-126.2330017,-2.4929932,-10.5669983
1288,a136.8x-136.8,136.8,-136.8,138.9299927,-126.3899994,-2.1299927,-10.4100006
1289,a140.4x-136.8,140.4,-136.8,142.177002,-126.5589981,-1.777002,-10.2410019
1290,a144x-136.8,144,-136.8,145.4409943,-126.7509995,-1.4409943,-10.0490005
1291,a147.6x-136.8,147.6,-136.8,148.7259979,-126.9629974,-1.1259979,-9.8370026
1292,a151.2x-136.8,151.2,-136.8,152.0209961,-127.185997,-0.8209961,-9.614003
1293,a154.8x-136.8,154.8,-136.8,155.3269958,-127.4169998,-0.5269958,-9.3830002
1294,a158.4x-136.8,158.4,-136.8,158.6670074,-127.6610031,-0.2670074,-9.1389969
1295,a162x-136.8,162,-136.8,162.0310059,-127.913002,-0.0310059,-8.886998
1296,a165.6x-136.8,165.6,-136.8,165.401001,-128.1670074,0.198999,-8.6329926
1297,a169.2x-136.8,169.2,-136.8,168.7879944,-128.4210052,0.4120056,-8.3789948
1298,a172.8x-136.8,172.8,-136.8,172.2149963,-128.6880035,0.5850037,-8.1119965
1299,a176.4x-136.8,176.4,-136.8,175.6640015,-128.9499969,0.7359985,-7.8500031
1300,a-180x-133.2,-180,-133.2,-172.0160065,-139.7649994,-7.9839935,6.5649994
1301,a-176.4x-133.2,-176.4,-133.2,-168.1430054,-139.7319946,-8.2569946,6.5319946
1302,a-172.8x-133.2,-172.8,-133.2,-164.2660065,-139.6809998,-8.5339935,6.4809998
1303,a-169.2x-133.2,-169.2,-133.2,-160.3959961,-139.6239929,-8.8040039,6.4239929
1304,a-165.6x-133.2,-165.6,-133.2,-156.526001,-139.5599976,-9.073999,6.3599976
1305,a-162x-133.2,-162,-133.2,-152.6580048,-139.4859924,-9.3419952,6.2859924
1306,a-158.4x-133.2,-158.4,-133.2,-148.7920074,-139.4069977,-9.6079926,6.2069977
1307,a-154.8x-133.2,-154.8,-133.2,-144.9279938,-139.3150024,-9.8720062,6.1150024
1308,a-151.2x-133.2,-151.2,-133.2,-141.0690002,-139.2189941,-10.1309998,6.0189941
1309,a-147.6x-133.2,-147.6,-133.2,-137.2160034,-139.1130066,-10.3839966,5.9130066
1310,a-144x-133.2,-144,-133.2,-133.3659973,-139.0039978,-10.6340027,5.8039978
1311,a-140.4x-133.2,-140.4,-133.2,-129.5189972,-138.8899994,-10.8810028,5.6899994
1312,a-136.8x-133.2,-136.8,-133.2,-125.6740036,-138.7649994,-11.1259964,5.5649994
1313,a-133.2x-133.2,-133.2,-133.2,-121.8349991,-138.6340027,-11.3650009,5.4340027
1314,a-129.6x-133.2,-129.6,-133.2,-118.0009995,-138.4989929,-11.5990005,5.2989929
1315,a-126x-133.2,-126,-133.2,-114.1689987,-138.3630066,-11.8310013,5.1630066
1316,a-122.4x-133.2,-122.4,-133.2,-110.3249969,-138.223999,-12.0750031,5.023999
1317,a-118.8x-133.2,-118.8,-133.2,-106.461998,-138.0690002,-12.338002,4.8690002
1318,a-115.2x-133.2,-115.2,-133.2,-102.6320038,-137.8880005,-12.5679962,4.6880005
1319,a-111.6x-133.2,-111.6,-133.2,-98.8153992,-137.6999969,-12.7846008,4.4999969
1320,a-108x-133.2,-108,-133.2,-94.9985962,-137.5220032,-13.0014038,4.3220032
1321,a-104.4x-133.2,-104.4,-133.2,-91.1882019,-137.3339996,-13.2117981,4.1339996
1322,a-100.8x-133.2,-100.8,-133.2,-87.3828964,-137.125,-13.4171036,3.925
1323,a-97.2x-133.2,-97.2,-133.2,-83.5837021,-136.9230042,-13.6162979,3.7230042
1324,a-93.6x-133.2,-93.6,-133.2,-79.7883987,-136.7220001,-13.8116013,3.5220001
1325,a-90x-133.2,-90,-133.2,-75.9899979,-136.5070038,-14.0100021,3.3070038
1326,a-86.4x-133.2,-86.4,-133.2,-72.1985016,-136.3130035,-14.2014984,3.1130035
1327,a-82.8x-133.2,-82.8,-133.2,-68.4001007,-136.0800018,-14.3998993,2.8800018
1328,a-79.2x-133.2,-79.2,-133.2,-64.6151962,-135.8269958,-14.5848038,2.6269958
1329,a-75.6x-133.2,-75.6,-133.2,-60.8359985,-135.5780029,-14.7640015,2.3780029
1330,a-72x-133.2,-72,-133.2,-57.0593987,-135.3220062,-14.9406013,2.1220062
1331,a-68.4x-133.2,-68.4,-133.2,-53.286499,-135.052002,-15.113501,1.852002
1332,a-64.8x-133.2,-64.8,-133.2,-49.5196991,-134.7590027,-15.2803009,1.5590027
1333,a-61.2x-133.2,-61.2,-133.2,-45.7599983,-134.473999,-15.4400017,1.273999
1334,a-57.6x-133.2,-57.6,-133.2,-42.0070992,-134.1710052,-15.5929008,0.9710052
1335,a-54x-133.2,-54,-133.2,-38.2619019,-133.8379974,-15.7380981,0.6379974
1336,a-50.4x-133.2,-50.4,-133.2,-34.5280991,-133.5019989,-15.8719009,0.3019989
1337,a-46.8x-133.2,-46.8,-133.2,-30.8073006,-133.1529999,-15.9926994,-0.0470001
1338,a-43.2x-133.2,-43.2,-133.2,-27.1018009,-132.7810059,-16.0981991,-0.4189941
1339,a-39.6x-133.2,-39.6,-133.2,-23.4115009,-132.4129944,-16.1884991,-0.7870056
1340,a-36x-133.2,-36,-133.2,-19.7392998,-132.0249939,-16.2607002,-1.1750061
1341,a-32.4x-133.2,-32.4,-133.2,-16.0856991,-131.6329956,-16.3143009,-1.5670044
1342,a-28.8x-133.2,-28.8,-133.2,-12.4534998,-131.2279968,-16.3465002,-1.9720032
1343,a-25.2x-133.2,-25.2,-133.2,-8.84128,-130.8099976,-16.35872,-2.3900024
1344,a-21.6x-133.2,-21.6,-133.2,-5.2511802,-130.3950043,-16.3488198,-2.8049957
1345,a-18x-133.2,-18,-133.2,-1.6841201,-129.9799957,-16.3158799,-3.2200043
1346,a-14.4x-133.2,-14.4,-133.2,1.86062,-129.552002,-16.26062,-3.647998
1347,a-10.8x-133.2,-10.8,-133.2,5.3810802,-129.125,-16.1810802,-4.075
1348,a-7.2x-133.2,-7.2,-133.2,8.8801403,-128.7039948,-16.0801403,-4.4960052
1349,a-3.6x-133.2,-3.6,-133.2,12.3546,-128.279007,-15.9546,-4.920993
1350,a0x-133.2,0,-133.2,15.8079004,-127.8600006,-15.8079004,-5.3399994
1351,a3.6x-133.2,3.6,-133.2,19.2402992,-127.4729996,-15.6402992,-5.7270004
1352,a7.2x-133.2,7.2,-133.2,22.6527004,-127.0839996,-15.4527004,-6.1160004
1353,a10.8x-133.2,10.8,-133.2,26.0435009,-126.6900024,-15.2435009,-6.5099976
1354,a14.4x-133.2,14.4,-133.2,29.4155006,-126.310997,-15.0155006,-6.889003
1355,a18x-133.2,18,-133.2,32.770401,-125.9520035,-14.770401,-7.2479965
1356,a21.6x-133.2,21.6,-133.2,36.1086998,-125.6060028,-14.5086998,-7.5939972
1357,a25.2x-133.2,25.2,-133.2,39.4285011,-125.2590027,-14.2285011,-7.9409973
1358,a28.8x-133.2,28.8,-133.2,42.7344017,-124.9240036,-13.9344017,-8.2759964
1359,a32.4x-133.2,32.4,-133.2,46.0289001,-124.6070023,-13.6289001,-8.5929977
1360,a36x-133.2,36,-133.2,49.3059006,-124.3030014,-13.3059006,-8.8969986
1361,a39.6x-133.2,39.6,-133.2,52.5690994,-124.0080032,-12.9690994,-9.1919968
1362,a43.2x-133.2,43.2,-133.2,55.8247986,-123.7289963,-12.6247986,-9.4710037
1363,a46.8x-133.2,46.8,-133.2,59.0699005,-123.4639969,-12.2699005,-9.7360031
1364,a50.4x-133.2,50.4,-133.2,62.301899,-123.2249985,-11.901899,-9.9750015
1365,a54x-133.2,54,-133.2,65.5258026,-123.0090027,-11.5258026,-10.1909973
1366,a57.6x-133.2,57.6,-133.2,68.743103,-122.8010025,-11.143103,-10.3989975
1367,a61.2x-133.2,61.2,-133.2,71.9505997,-122.6029968,-10.7505997,-10.5970032
1368,a64.8x-133.2,64.8,-133.2,75.1509018,-122.4169998,-10.3509018,-10.7830002
1369,a68.4x-133.2,68.4,-133.2,78.3470001,-122.2509995,-9.9470001,-10.9490005
1370,a72x-133.2,72,-133.2,81.5354004,-122.1009979,-9.5354004,-11.0990021
1371,a75.6x-133.2,75.6,-133.2,84.7164993,-121.9660034,-9.1164993,-11.2339966
1372,a79.2x-133.2,79.2,-133.2,87.8979034,-121.8460007,-8.6979034,-11.3539993
1373,a82.8x-133.2,82.8,-133.2,91.0753021,-121.7440033,-8.2753021,-11.4559967
1374,a86.4x-133.2,86.4,-133.2,94.2444,-121.6620026,-7.8444,-11.5379974
1375,a90x-133.2,90,-133.2,97.4125977,-121.6019974,-7.4125977,-11.5980026
1376,a93.6x-133.2,93.6,-133.2,100.5820007,-121.5559998,-6.9820007,-11.6440002
1377,a97.2x-133.2,97.2,-133.2,103.75,-121.5270004,-6.55,-11.6729996
1378,a100.8x-133.2,100.8,-133.2,106.913002,-121.5159988,-6.113002,-11.6840012
1379,a104.4x-133.2,104.4,-133.2,110.0770035,-121.5230026,-5.6770035,-11.6769974
1380,a108x-133.2,108,-133.2,113.2450027,-121.5410004,-5.2450027,-11.6589996
1381,a111.6x-133.2,111.6,-133.2,116.4150009,-121.5780029,-4.8150009,-11.6219971
1382,a115.2x-133.2,115.2,-133.2,119.586998,-121.637001,-4.386998,-11.562999
1383,a118.8x-133.2,118.8,-133.2,122.7610016,-121.7160034,-3.9610016,-11.4839966
1384,a122.4x-133.2,122.4,-133.2,125.9430008,-121.8119965,-3.5430008,-11.3880035
1385,a126x-133.2,126,-133.2,129.1329956,-121.9260025,-3.1329956,-11.2739975
1386,a129.6x-133.2,129.6,-133.2,132.3289948,-122.0619965,-2.7289948,-11.1380035
1387,a133.2x-133.2,133.2,-133.2,135.5379944,-122.2170029,-2.3379944,-10.9829971
1388,a136.8x-133.2,136.8,-133.2,138.7550049,-122.387001,-1.9550049,-10.812999
1389,a140.4x-133.2,140.4,-133.2,141.9839935,-122.5770035,-1.5839935,-10.6229965
1390,a144x-133.2,144,-133.2,145.2330017,-122.788002,-1.2330017,-10.411998
1391,a147.6x-133.2,147.6,-133.2,148.5039978,-123.0139999,-0.9039978,-10.1860001
