FID,index,x,y,dx,dy,,
4902,a-172.8x-3.6,-172.8,-3.6,-171.7330017,-3.3557601,-1.0669983,-0.2442399
4903,a-169.2x-3.6,-169.2,-3.6,-168.1309967,-3.35309,-1.0690033,-0.24691
4904,a-165.6x-3.6,-165.6,-3.6,-164.5299988,-3.3491399,-1.0700012,-0.2508601
4905,a-162x-3.6,-162,-3.6,-160.9389954,-3.34354,-1.0610046,-0.25646
4906,a-158.4x-3.6,-158.4,-3.6,-157.3470001,-3.33599,-1.0529999,-0.26401
4907,a-154.8x-3.6,-154.8,-3.6,-153.7460022,-3.3257401,-1.0539978,-0.2742599
4908,a-151.2x-3.6,-151.2,-3.6,-150.1410065,-3.3124299,-1.0589935,-0.2875701
4909,a-147.6x-3.6,-147.6,-3.6,-146.5410004,-3.2951,-1.0589996,-0.3049
4910,a-144x-3.6,-144,-3.6,-142.951004,-3.27349,-1.048996,-0.32651
4911,a-140.4x-3.6,-140.4,-3.6,-139.3600006,-3.24666,-1.0399994,-0.35334
4912,a-136.8x-3.6,-136.8,-3.6,-135.7630005,-3.2146499,-1.0369995,-0.3853501
4913,a-133.2x-3.6,-133.2,-3.6,-132.1719971,-3.1777599,-1.0280029,-0.4222401
4914,a-129.6x-3.6,-129.6,-3.6,-128.5970001,-3.13714,-1.0029999,-0.46286
4915,a-126x-3.6,-126,-3.6,-125.0339966,-3.09361,-0.9660034,-0.50639
4916,a-122.4x-3.6,-122.4,-3.6,-121.4769974,-3.0482099,-0.9230026,-0.5517901
4917,a-118.8x-3.6,-118.8,-3.6,-117.927002,-3.0109799,-0.872998,-0.5890201
4918,a-115.2x-3.6,-115.2,-3.6,-114.3939972,-2.98208,-0.8060028,-0.61792
4919,a-111.6x-3.6,-111.6,-3.6,-110.8799973,-2.96455,-0.7200027,-0.63545
4920,a-108x-3.6,-108,-3.6,-107.3710022,-2.9634199,-0.6289978,-0.6365801
4921,a-104.4x-3.6,-104.4,-3.6,-103.8570023,-2.9821401,-0.5429977,-0.6178599
4922,a-100.8x-3.6,-100.8,-3.6,-100.3379974,-3.0222099,-0.4620026,-0.5777901
4923,a-97.2x-3.6,-97.2,-3.6,-96.8118973,-3.0829899,-0.3881027,-0.5170101
4924,a-93.6x-3.6,-93.6,-3.6,-93.2671967,-3.1589301,-0.3328033,-0.4410699
4925,a-90x-3.6,-90,-3.6,-89.6921005,-3.23612,-0.3078995,-0.36388
4926,a-86.4x-3.6,-86.4,-3.6,-86.0911026,-3.3227999,-0.3088974,-0.2772001
4927,a-82.8x-3.6,-82.8,-3.6,-82.4725037,-3.3861201,-0.3274963,-0.2138799
4928,a-79.2x-3.6,-79.2,-3.6,-78.8438034,-3.4253299,-0.3561966,-0.1746701
4929,a-75.6x-3.6,-75.6,-3.6,-75.2108002,-3.4577899,-0.3891998,-0.1422101
4930,a-72x-3.6,-72,-3.6,-71.5761032,-3.4591,-0.4238968,-0.1409
4931,a-68.4x-3.6,-68.4,-3.6,-67.9486008,-3.4545801,-0.4513992,-0.1454199
4932,a-64.8x-3.6,-64.8,-3.6,-64.3342972,-3.4430101,-0.4657028,-0.1569899
4933,a-61.2x-3.6,-61.2,-3.6,-60.7303009,-3.42733,-0.4696991,-0.17267
4934,a-57.6x-3.6,-57.6,-3.6,-57.1325989,-3.41083,-0.4674011,-0.18917
4935,a-54x-3.6,-54,-3.6,-53.5385017,-3.39572,-0.4614983,-0.20428
4936,a-50.4x-3.6,-50.4,-3.6,-49.949501,-3.38256,-0.450499,-0.21744
4937,a-46.8x-3.6,-46.8,-3.6,-46.365799,-3.37187,-0.434201,-0.22813
4938,a-43.2x-3.6,-43.2,-3.6,-42.7839012,-3.3633499,-0.4160988,-0.2366501
4939,a-39.6x-3.6,-39.6,-3.6,-39.2013016,-3.3568399,-0.3986984,-0.2431601
4940,a-36x-3.6,-36,-3.6,-35.6185989,-3.3519101,-0.3814011,-0.2480899
4941,a-32.4x-3.6,-32.4,-3.6,-32.0373001,-3.34832,-0.3626999,-0.25168
4942,a-28.8x-3.6,-28.8,-3.6,-28.4568005,-3.3457501,-0.3431995,-0.2542499
4943,a-25.2x-3.6,-25.2,-3.6,-24.8757992,-3.34395,-0.3242008,-0.25605
4944,a-21.6x-3.6,-21.6,-3.6,-21.2936993,-3.3427701,-0.3063007,-0.2572299
4945,a-18x-3.6,-18,-3.6,-17.7117996,-3.34201,-0.2882004,-0.25799
4946,a-14.4x-3.6,-14.4,-3.6,-14.1302004,-3.34162,-0.2697996,-0.25838
4947,a-10.8x-3.6,-10.8,-3.6,-10.5481997,-3.34146,-0.2518003,-0.25854
4948,a-7.2x-3.6,-7.2,-3.6,-6.9657698,-3.34148,-0.2342302,-0.25852
4949,a-3.6x-3.6,-3.6,-3.6,-3.3836601,-3.34163,-0.2163399,-0.25837
4950,a0x-3.6,0,-3.6,0.198399,-3.3418601,-0.198399,-0.2581399
4951,a3.6x-3.6,3.6,-3.6,3.7814901,-3.34216,-0.1814901,-0.25784
4952,a7.2x-3.6,7.2,-3.6,7.3649602,-3.3425,-0.1649602,-0.2575
4953,a10.8x-3.6,10.8,-3.6,10.9470997,-3.34286,-0.1470997,-0.25714
4954,a14.4x-3.6,14.4,-3.6,14.5290003,-3.34323,-0.1290003,-0.25677
4955,a18x-3.6,18,-3.6,18.1121006,-3.34361,-0.1121006,-0.25639
4956,a21.6x-3.6,21.6,-3.6,21.6965008,-3.3439701,-0.0965008,-0.2560299
4957,a25.2x-3.6,25.2,-3.6,25.2801991,-3.3443301,-0.0801991,-0.2556699
4958,a28.8x-3.6,28.8,-3.6,28.8619003,-3.3446701,-0.0619003,-0.2553299
4959,a32.4x-3.6,32.4,-3.6,32.4438019,-3.34499,-0.0438019,-0.25501
4960,a36x-3.6,36,-3.6,36.0284996,-3.3453,-0.0284996,-0.2547
4961,a39.6x-3.6,39.6,-3.6,39.6139984,-3.3455901,-0.0139984,-0.2544099
4962,a43.2x-3.6,43.2,-3.6,43.1966019,-3.34585,0.0033981,-0.25415
4963,a46.8x-3.6,46.8,-3.6,46.777401,-3.3461001,0.022599,-0.2538999
4964,a50.4x-3.6,50.4,-3.6,50.3609009,-3.3463299,0.0390991,-0.2536701
4965,a54x-3.6,54,-3.6,53.9473991,-3.34655,0.0526009,-0.25345
4966,a57.6x-3.6,57.6,-3.6,57.5326996,-3.34675,0.0673004,-0.25325
4967,a61.2x-3.6,61.2,-3.6,61.1133995,-3.34693,0.0866005,-0.25307
4968,a64.8x-3.6,64.8,-3.6,64.6939011,-3.34711,0.1060989,-0.25289
4969,a68.4x-3.6,68.4,-3.6,68.2799988,-3.34727,0.1200012,-0.25273
4970,a72x-3.6,72,-3.6,71.8675003,-3.34742,0.1324997,-0.25258
4971,a75.6x-3.6,75.6,-3.6,75.4508972,-3.3475599,0.1491028,-0.2524401
4972,a79.2x-3.6,79.2,-3.6,79.0310974,-3.3477001,0.1689026,-0.2522999
4973,a82.8x-3.6,82.8,-3.6,82.6138,-3.34782,0.1862,-0.25218
4974,a86.4x-3.6,86.4,-3.6,86.2018967,-3.34793,0.1981033,-0.25207
4975,a90x-3.6,90,-3.6,89.7893982,-3.3480301,0.2106018,-0.2519699
4976,a93.6x-3.6,93.6,-3.6,93.3713989,-3.34811,0.2286011,-0.25189
4977,a97.2x-3.6,97.2,-3.6,96.952301,-3.3481801,0.247699,-0.2518199
4978,a100.8x-3.6,100.8,-3.6,100.5390015,-3.3482399,0.2609985,-0.2517601
4979,a104.4x-3.6,104.4,-3.6,104.1299973,-3.34828,0.2700027,-0.25172
4980,a108x-3.6,108,-3.6,107.7160034,-3.34831,0.2839966,-0.25169
4981,a111.6x-3.6,111.6,-3.6,111.2959976,-3.34833,0.3040024,-0.25167
4982,a115.2x-3.6,115.2,-3.6,114.8789978,-3.34833,0.3210022,-0.25167
4983,a118.8x-3.6,118.8,-3.6,118.4690018,-3.34832,0.3309982,-0.25168
4984,a122.4x-3.6,122.4,-3.6,122.060997,-3.34831,0.339003,-0.25169
4985,a126x-3.6,126,-3.6,125.6439972,-3.34829,0.3560028,-0.25171
4986,a129.6x-3.6,129.6,-3.6,129.2220001,-3.3482599,0.3779999,-0.2517401
4987,a133.2x-3.6,133.2,-3.6,132.8079987,-3.3482299,0.3920013,-0.2517701
4988,a136.8x-3.6,136.8,-3.6,136.3990021,-3.3482101,0.4009979,-0.2517899
4989,a140.4x-3.6,140.4,-3.6,139.9869995,-3.3481801,0.4130005,-0.2518199
4990,a144x-3.6,144,-3.6,143.5659943,-3.34816,0.4340057,-0.25184
4991,a147.6x-3.6,147.6,-3.6,147.1459961,-3.34814,0.4540039,-0.25186
4992,a151.2x-3.6,151.2,-3.6,150.7359924,-3.34812,0.4640076,-0.25188
4993,a154.8x-3.6,154.8,-3.6,154.3280029,-3.3480999,0.4719971,-0.2519001
4994,a158.4x-3.6,158.4,-3.6,157.9129944,-3.3480899,0.4870056,-0.2519101
4995,a162x-3.6,162,-3.6,161.4920044,-3.3480699,0.5079956,-0.2519301
4996,a165.6x-3.6,165.6,-3.6,165.076004,-3.3480501,0.523996,-0.2519499
4997,a169.2x-3.6,169.2,-3.6,168.6719971,-3.3480301,0.5280029,-0.2519699
4998,a172.8x-3.6,172.8,-3.6,172.2669983,-3.348,0.5330017,-0.252
4999,a176.4x-3.6,176.4,-3.6,175.8529968,-3.34796,0.5470032,-0.25204
5000,a-180x0,-180,0,-178.9109955,0.212105,-1.0890045,-0.212105
5001,a-176.4x0,-176.4,0,-175.3249969,0.212309,-1.0750031,-0.212309
5002,a-172.8x0,-172.8,0,-171.7310028,0.213208,-1.0689972,-0.213208
5003,a-169.2x0,-169.2,0,-168.128006,0.214886,-1.071994,-0.214886
5004,a-165.6x0,-165.6,0,-164.526001,0.217791,-1.073999,-0.217791
5005,a-162x0,-162,0,-160.9320068,0.222288,-1.0679932,-0.222288
5006,a-158.4x0,-158.4,0,-157.3379974,0.228926,-1.0620026,-0.228926
5007,a-154.8x0,-154.8,0,-153.7350006,0.238439,-1.0649994,-0.238439
5008,a-151.2x0,-151.2,0,-150.1260071,0.251367,-1.0739929,-0.251367
5009,a-147.6x0,-147.6,0,-146.5209961,0.269027,-1.0790039,-0.269027
5010,a-144x0,-144,0,-142.9250031,0.292049,-1.0749969,-0.292049
5011,a-140.4x0,-140.4,0,-139.3280029,0.321819,-1.0719971,-0.321819
5012,a-136.8x0,-136.8,0,-135.7259979,0.358754,-1.0740021,-0.358754
5013,a-133.2x0,-133.2,0,-132.1289978,0.402763,-1.0710022,-0.402763
5014,a-129.6x0,-129.6,0,-128.548996,0.45428,-1.051004,-0.45428
5015,a-126x0,-126,0,-124.9840012,0.513446,-1.0159988,-0.513446
5016,a-122.4x0,-122.4,0,-121.4290009,0.581189,-0.9709991,-0.581189
5017,a-118.8x0,-118.8,0,-117.8840027,0.628173,-0.9159973,-0.628173
5018,a-115.2x0,-115.2,0,-114.362999,0.666681,-0.837001,-0.666681
5019,a-111.6x0,-111.6,0,-110.8659973,0.698609,-0.7340027,-0.698609
5020,a-108x0,-108,0,-107.3789978,0.706385,-0.6210022,-0.706385
5021,a-104.4x0,-104.4,0,-103.8889999,0.688798,-0.5110001,-0.688798
5022,a-100.8x0,-100.8,0,-100.3960037,0.64202,-0.4039963,-0.64202
5023,a-97.2x0,-97.2,0,-96.8901978,0.559224,-0.3098022,-0.559224
5024,a-93.6x0,-93.6,0,-93.3582001,0.447143,-0.2417999,-0.447143
5025,a-90x0,-90,0,-89.7845993,0.346925,-0.2154007,-0.346925
5026,a-86.4x0,-86.4,0,-86.1723022,0.214951,-0.2276978,-0.214951
5027,a-82.8x0,-82.8,0,-82.5322037,0.131769,-0.2677963,-0.131769
5028,a-79.2x0,-79.2,0,-78.8811035,0.0927236,-0.3188965,-0.0927236
5029,a-75.6x0,-75.6,0,-75.2247009,0.0621301,-0.3752991,-0.0621301
5030,a-72x0,-72,0,-71.572403,0.0719424,-0.427597,-0.0719424
5031,a-68.4x0,-68.4,0,-67.9337997,0.0873954,-0.4662003,-0.0873954
5032,a-64.8x0,-64.8,0,-64.3144989,0.11074,-0.4855011,-0.11074
5033,a-61.2x0,-61.2,0,-60.7094994,0.136424,-0.4905006,-0.136424
5034,a-57.6x0,-57.6,0,-57.1134987,0.160695,-0.4865013,-0.160695
5035,a-54x0,-54,0,-53.5222015,0.181177,-0.4777985,-0.181177
5036,a-50.4x0,-50.4,0,-49.9361992,0.197876,-0.4638008,-0.197876
5037,a-46.8x0,-46.8,0,-46.3554001,0.210596,-0.4445999,-0.210596
5038,a-43.2x0,-43.2,0,-42.7761002,0.220307,-0.4238998,-0.220307
5039,a-39.6x0,-39.6,0,-39.1954994,0.22739,-0.4045006,-0.22739
5040,a-36x0,-36,0,-35.6142998,0.232516,-0.3857002,-0.232516
5041,a-32.4x0,-32.4,0,-32.0341988,0.236055,-0.3658012,-0.236055
5042,a-28.8x0,-28.8,0,-28.4547997,0.238448,-0.3452003,-0.238448
5043,a-25.2x0,-25.2,0,-24.8745003,0.240021,-0.3254997,-0.240021
5044,a-21.6x0,-21.6,0,-21.2929001,0.24096,-0.3070999,-0.24096
5045,a-18x0,-18,0,-17.7112999,0.241486,-0.2887001,-0.241486
5046,a-14.4x0,-14.4,0,-14.1300001,0.241664,-0.2699999,-0.241664
5047,a-10.8x0,-10.8,0,-10.5481997,0.241632,-0.2518003,-0.241632
5048,a-7.2x0,-7.2,0,-6.96595,0.24144,-0.23405,-0.24144
5049,a-3.6x0,-3.6,0,-3.3839099,0.241139,-0.2160901,-0.241139
5050,a0x0,0,0,0.198082,0.240769,-0.198082,-0.240769
5051,a3.6x0,3.6,0,3.78111,0.240349,-0.18111,-0.240349
5052,a7.2x0,7.2,0,7.3645501,0.239906,-0.1645501,-0.239906
5053,a10.8x0,10.8,0,10.9467001,0.239451,-0.1467001,-0.239451
5054,a14.4x0,14.4,0,14.5285997,0.238991,-0.1285997,-0.238991
5055,a18x0,18,0,18.1117001,0.238539,-0.1117001,-0.238539
5056,a21.6x0,21.6,0,21.6961002,0.238099,-0.0961002,-0.238099
5057,a25.2x0,25.2,0,25.2798004,0.237674,-0.0798004,-0.237674
5058,a28.8x0,28.8,0,28.8614998,0.237267,-0.0614998,-0.237267
5059,a32.4x0,32.4,0,32.4435005,0.236878,-0.0435005,-0.236878
5060,a36x0,36,0,36.0281982,0.236509,-0.0281982,-0.236509
5061,a39.6x0,39.6,0,39.6137009,0.236157,-0.0137009,-0.236157
5062,a43.2x0,43.2,0,43.1963005,0.235828,0.0036995,-0.235828
5063,a46.8x0,46.8,0,46.7771988,0.235516,0.0228012,-0.235516
5064,a50.4x0,50.4,0,50.3606987,0.235217,0.0393013,-0.235217
5065,a54x0,54,0,53.9471016,0.234934,0.0528984,-0.234934
5066,a57.6x0,57.6,0,57.5323982,0.234664,0.0676018,-0.234664
5067,a61.2x0,61.2,0,61.1132011,0.234402,0.0867989,-0.234402
5068,a64.8x0,64.8,0,64.6937027,0.234148,0.1062973,-0.234148
5069,a68.4x0,68.4,0,68.2798004,0.233901,0.1201996,-0.233901
5070,a72x0,72,0,71.8673019,0.233658,0.1326981,-0.233658
5071,a75.6x0,75.6,0,75.450798,0.233425,0.149202,-0.233425
5072,a79.2x0,79.2,0,79.0309982,0.233191,0.1690018,-0.233191
5073,a82.8x0,82.8,0,82.6137009,0.232968,0.1862991,-0.232968
5074,a86.4x0,86.4,0,86.2016983,0.232751,0.1983017,-0.232751
5075,a90x0,90,0,89.789299,0.232544,0.210701,-0.232544
5076,a93.6x0,93.6,0,93.3712997,0.232344,0.2287003,-0.232344
5077,a97.2x0,97.2,0,96.9522018,0.232156,0.2477982,-0.232156
5078,a100.8x0,100.8,0,100.5390015,0.231984,0.2609985,-0.231984
5079,a104.4x0,104.4,0,104.1289978,0.231826,0.2710022,-0.231826
5080,a108x0,108,0,107.7160034,0.231677,0.2839966,-0.231677
5081,a111.6x0,111.6,0,111.2959976,0.231538,0.3040024,-0.231538
5082,a115.2x0,115.2,0,114.8789978,0.231409,0.3210022,-0.231409
5083,a118.8x0,118.8,0,118.4690018,0.231287,0.3309982,-0.231287
5084,a122.4x0,122.4,0,122.060997,0.231168,0.339003,-0.231168
5085,a126x0,126,0,125.6439972,0.23105,0.3560028,-0.23105
5086,a129.6x0,129.6,0,129.2220001,0.230932,0.3779999,-0.230932
5087,a133.2x0,133.2,0,132.8079987,0.230817,0.3920013,-0.230817
5088,a136.8x0,136.8,0,136.3990021,0.230695,0.4009979,-0.230695
5089,a140.4x0,140.4,0,139.9869995,0.230568,0.4130005,-0.230568
5090,a144x0,144,0,143.5659943,0.23043,0.4340057,-0.23043
5091,a147.6x0,147.6,0,147.1459961,0.230286,0.4540039,-0.230286
5092,a151.2x0,151.2,0,150.7359924,0.230131,0.4640076,-0.230131
5093,a154.8x0,154.8,0,154.3280029,0.229976,0.4719971,-0.229976
5094,a158.4x0,158.4,0,157.9129944,0.229815,0.4870056,-0.229815
5095,a162x0,162,0,161.4920044,0.229657,0.5079956,-0.229657
5096,a165.6x0,165.6,0,165.076004,0.229506,0.523996,-0.229506
5097,a169.2x0,169.2,0,168.6719971,0.229357,0.5280029,-0.229357
5098,a172.8x0,172.8,0,172.2669983,0.229213,0.5330017,-0.229213
5099,a176.4x0,176.4,0,175.8529968,0.229081,0.5470032,-0.229081
5100,a-180x3.6,-180,3.6,-178.9120026,3.78319,-1.0879974,-0.18319
5101,a-176.4x3.6,-176.4,3.6,-175.3249969,3.7823901,-1.0750031,-0.1823901
5102,a-172.8x3.6,-172.8,3.6,-171.7299957,3.78212,-1.0700043,-0.18212
5103,a-169.2x3.6,-169.2,3.6,-168.1260071,3.78251,-1.0739929,-0.18251
5104,a-165.6x3.6,-165.6,3.6,-164.522995,3.7839401,-1.077005,-0.1839401
5105,a-162x3.6,-162,3.6,-160.9279938,3.7868099,-1.0720062,-0.1868099
5106,a-158.4x3.6,-158.4,3.6,-157.3309937,3.7917199,-1.0690063,-0.1917199
5107,a-154.8x3.6,-154.8,3.6,-153.723999,3.7996099,-1.076001,-0.1996099
5108,a-151.2x3.6,-151.2,3.6,-150.1109924,3.81126,-1.0890076,-0.21126
5109,a-147.6x3.6,-147.6,3.6,-146.5010071,3.82831,-1.0989929,-0.22831
5110,a-144x3.6,-144,3.6,-142.897995,3.8516099,-1.102005,-0.2516099
5111,a-140.4x3.6,-140.4,3.6,-139.2929993,3.8834801,-1.1070007,-0.2834801
5112,a-136.8x3.6,-136.8,3.6,-135.6820068,3.9249699,-1.1179932,-0.3249699
5113,a-133.2x3.6,-133.2,3.6,-132.076004,3.97703,-1.123996,-0.37703
5114,a-129.6x3.6,-129.6,3.6,-128.4869995,4.0402198,-1.1130005,-0.4402198
5115,a-126x3.6,-126,3.6,-124.9160004,4.1130199,-1.0839996,-0.5130199
5116,a-122.4x3.6,-122.4,3.6,-121.3610001,4.1907902,-1.0389999,-0.5907902
5117,a-118.8x3.6,-118.8,3.6,-117.8209991,4.2670898,-0.9790009,-0.6670898
5118,a-115.2x3.6,-115.2,3.6,-114.3130035,4.33461,-0.8869965,-0.73461
5119,a-111.6x3.6,-111.6,3.6,-110.836998,4.3868399,-0.763002,-0.7868399
5120,a-108x3.6,-108,3.6,-107.3809967,4.4077702,-0.6190033,-0.8077702
5121,a-104.4x3.6,-104.4,3.6,-103.9260025,4.3881898,-0.4739975,-0.7881898
5122,a-100.8x3.6,-100.8,3.6,-100.4710007,4.3283,-0.3289993,-0.7283
5123,a-97.2x3.6,-97.2,3.6,-96.9983978,4.2196798,-0.2016022,-0.6196798
5124,a-93.6x3.6,-93.6,3.6,-93.4878006,4.0762901,-0.1121994,-0.4762901
5125,a-90x3.6,-90,3.6,-89.9156036,3.9189999,-0.0843964,-0.3189999
5126,a-86.4x3.6,-86.4,3.6,-86.2878036,3.77163,-0.1121964,-0.17163
5127,a-82.8x3.6,-82.8,3.6,-82.6118011,3.6530399,-0.1881989,-0.0530399
5128,a-79.2x3.6,-79.2,3.6,-78.9196014,3.5864,-0.2803986,0.0136
5129,a-75.6x3.6,-75.6,3.6,-75.228302,3.57342,-0.371698,0.02658
5130,a-72x3.6,-72,3.6,-71.5526962,3.5853601,-0.4473038,0.0146399
5131,a-68.4x3.6,-68.4,3.6,-67.9019012,3.6206601,-0.4980988,-0.0206601
5132,a-64.8x3.6,-64.8,3.6,-64.2798004,3.6640601,-0.5201996,-0.0640601
5133,a-61.2x3.6,-61.2,3.6,-60.6776009,3.7040601,-0.5223991,-0.1040601
5134,a-57.6x3.6,-57.6,3.6,-57.087101,3.73753,-0.512899,-0.13753
5135,a-54x3.6,-54,3.6,-53.5013008,3.76366,-0.4986992,-0.16366
5136,a-50.4x3.6,-50.4,3.6,-49.9202995,3.7834401,-0.4797005,-0.1834401
5137,a-46.8x3.6,-46.8,3.6,-46.3437004,3.79759,-0.4562996,-0.19759
5138,a-43.2x3.6,-43.2,3.6,-42.767601,3.80778,-0.432399,-0.20778
5139,a-39.6x3.6,-39.6,3.6,-39.1894989,3.8146999,-0.4105011,-0.2146999
5140,a-36x3.6,-36,3.6,-35.6102982,3.8194301,-0.3897018,-0.2194301
5141,a-32.4x3.6,-32.4,3.6,-32.0315018,3.82249,-0.3684982,-0.22249
5142,a-28.8x3.6,-28.8,3.6,-28.4531002,3.8243999,-0.3468998,-0.2243999
5143,a-25.2x3.6,-25.2,3.6,-24.8735008,3.8255,-0.3264992,-0.2255
5144,a-21.6x3.6,-21.6,3.6,-21.2924004,3.82603,-0.3075996,-0.22603
5145,a-18x3.6,-18,3.6,-17.7110996,3.82619,-0.2889004,-0.22619
5146,a-14.4x3.6,-14.4,3.6,-14.1301003,3.8260601,-0.2698997,-0.2260601
5147,a-10.8x3.6,-10.8,3.6,-10.5483999,3.8257599,-0.2516001,-0.2257599
5148,a-7.2x3.6,-7.2,3.6,-6.96631,3.82534,-0.23369,-0.22534
5149,a-3.6x3.6,-3.6,3.6,-3.38434,3.8248501,-0.21566,-0.2248501
5150,a0x3.6,0,3.6,0.197607,3.8243201,-0.197607,-0.2243201
5151,a3.6x3.6,3.6,3.6,3.7806101,3.82376,-0.1806101,-0.22376
5152,a7.2x3.6,7.2,3.6,7.3640399,3.8232,-0.1640399,-0.2232
5153,a10.8x3.6,10.8,3.6,10.9462004,3.8226399,-0.1462004,-0.2226399
5154,a14.4x3.6,14.4,3.6,14.5281,3.8220899,-0.1281,-0.2220899
5155,a18x3.6,18,3.6,18.1112003,3.8215499,-0.1112003,-0.2215499
5156,a21.6x3.6,21.6,3.6,21.6956005,3.8210299,-0.0956005,-0.2210299
5157,a25.2x3.6,25.2,3.6,25.2793007,3.8205299,-0.0793007,-0.2205299
5158,a28.8x3.6,28.8,3.6,28.8610992,3.82006,-0.0610992,-0.22006
5159,a32.4x3.6,32.4,3.6,32.4431,3.8196101,-0.0431,-0.2196101
5160,a36x3.6,36,3.6,36.0278015,3.81918,-0.0278015,-0.21918
5161,a39.6x3.6,39.6,3.6,39.6133003,3.8187699,-0.0133003,-0.2187699
5162,a43.2x3.6,43.2,3.6,43.1959,3.8183801,0.0041,-0.2183801
5163,a46.8x3.6,46.8,3.6,46.7767982,3.8180001,0.0232018,-0.2180001
5164,a50.4x3.6,50.4,3.6,50.3604012,3.8176501,0.0395988,-0.2176501
5165,a54x3.6,54,3.6,53.9468002,3.8173001,0.0531998,-0.2173001
5166,a57.6x3.6,57.6,3.6,57.5321007,3.8169601,0.0678993,-0.2169601
5167,a61.2x3.6,61.2,3.6,61.1128998,3.8166299,0.0871002,-0.2166299
5168,a64.8x3.6,64.8,3.6,64.6934967,3.8162999,0.1065033,-0.2162999
5169,a68.4x3.6,68.4,3.6,68.2795029,3.8159699,0.1204971,-0.2159699
5170,a72x3.6,72,3.6,71.8669968,3.81564,0.1330032,-0.21564
5171,a75.6x3.6,75.6,3.6,75.4505005,3.81531,0.1494995,-0.21531
5172,a79.2x3.6,79.2,3.6,79.0307007,3.81498,0.1692993,-0.21498
5173,a82.8x3.6,82.8,3.6,82.6134033,3.8146501,0.1865967,-0.2146501
5174,a86.4x3.6,86.4,3.6,86.2014008,3.8143201,0.1985992,-0.2143201
5175,a90x3.6,90,3.6,89.7890015,3.8139999,0.2109985,-0.2139999
5176,a93.6x3.6,93.6,3.6,93.3710022,3.8136899,0.2289978,-0.2136899
5177,a97.2x3.6,97.2,3.6,96.9518967,3.81338,0.2481033,-0.21338
5178,a100.8x3.6,100.8,3.6,100.538002,3.8130901,0.261998,-0.2130901
5179,a104.4x3.6,104.4,3.6,104.1289978,3.8127999,0.2710022,-0.2127999
5180,a108x3.6,108,3.6,107.7160034,3.81253,0.2839966,-0.21253
5181,a111.6x3.6,111.6,3.6,111.2959976,3.8122699,0.3040024,-0.2122699
5182,a115.2x3.6,115.2,3.6,114.8779984,3.8120201,0.3220016,-0.2120201
5183,a118.8x3.6,118.8,3.6,118.4690018,3.81177,0.3309982,-0.21177
5184,a122.4x3.6,122.4,3.6,122.0599976,3.8115301,0.3400024,-0.2115301
5185,a126x3.6,126,3.6,125.6429977,3.81128,0.3570023,-0.21128
5186,a129.6x3.6,129.6,3.6,129.2220001,3.8110299,0.3779999,-0.2110299
5187,a133.2x3.6,133.2,3.6,132.8079987,3.81077,0.3920013,-0.21077
5188,a136.8x3.6,136.8,3.6,136.3990021,3.8104899,0.4009979,-0.2104899
5189,a140.4x3.6,140.4,3.6,139.9859924,3.8102,0.4140076,-0.2102
5190,a144x3.6,144,3.6,143.5659943,3.8099,0.4340057,-0.2099
5191,a147.6x3.6,147.6,3.6,147.1459961,3.8096001,0.4540039,-0.2096001
5192,a151.2x3.6,151.2,3.6,150.7359924,3.8092799,0.4640076,-0.2092799
5193,a154.8x3.6,154.8,3.6,154.3280029,3.8089499,0.4719971,-0.2089499
5194,a158.4x3.6,158.4,3.6,157.9129944,3.80862,0.4870056,-0.20862
5195,a162x3.6,162,3.6,161.4909973,3.80828,0.5090027,-0.20828
5196,a165.6x3.6,165.6,3.6,165.076004,3.80795,0.523996,-0.20795
5197,a169.2x3.6,169.2,3.6,168.6719971,3.80762,0.5280029,-0.20762
5198,a172.8x3.6,172.8,3.6,172.2669983,3.8073101,0.5330017,-0.2073101
5199,a176.4x3.6,176.4,3.6,175.8529968,3.8070099,0.5470032,-0.2070099
5200,a-180x7.2,-180,7.2,-178.9129944,7.3541899,-1.0870056,-0.1541899
5201,a-176.4x7.2,-176.4,7.2,-175.326004,7.3523002,-1.073996,-0.1523002
5202,a-172.8x7.2,-172.8,7.2,-171.7310028,7.3506699,-1.0689972,-0.1506699
5203,a-169.2x7.2,-169.2,7.2,-168.1260071,7.3494902,-1.0739929,-0.1494902
5204,a-165.6x7.2,-165.6,7.2,-164.5220032,7.34902,-1.0779968,-0.14902
5205,a-162x7.2,-162,7.2,-160.9250031,7.34969,-1.0749969,-0.14969
5206,a-158.4x7.2,-158.4,7.2,-157.326004,7.35215,-1.073996,-0.15215
5207,a-154.8x7.2,-154.8,7.2,-153.7160034,7.35743,-1.0839966,-0.15743
5208,a-151.2x7.2,-151.2,7.2,-150.0980072,7.3664999,-1.1019928,-0.1664999
5209,a-147.6x7.2,-147.6,7.2,-146.4810028,7.3814301,-1.1189972,-0.1814301
5210,a-144x7.2,-144,7.2,-142.8710022,7.4036398,-1.1289978,-0.2036398
5211,a-140.4x7.2,-140.4,7.2,-139.2550049,7.4362998,-1.1449951,-0.2362998
5212,a-136.8x7.2,-136.8,7.2,-135.6329956,7.4813299,-1.1670044,-0.2813299
5213,a-133.2x7.2,-133.2,7.2,-132.0130005,7.5415401,-1.1869995,-0.3415401
5214,a-129.6x7.2,-129.6,7.2,-128.4109955,7.6180201,-1.1890045,-0.4180201
